id|namecode|tropicos_namecode|family|family_zh|family_fot|family_fot_zh|genus|genus_zh|name|fullname|plant_type|zh_name
5417||13052768|Fabaceae|豆科|Fabaceae|豆科|Wisteria|紫藤屬|Wisteria sinensis|Wisteria sinensis (Sims) DC.|4|{紫藤}
1889|203255|13045368|Fabaceae|豆科|Fabaceae|豆科|Zornia|丁葵草屬|Zornia cantoniensis|Zornia cantoniensis Mohlenbr.|4|{丁葵草}
1890|203256|13045369|Fabaceae|豆科|Fabaceae|豆科|Zornia|丁葵草屬|Zornia intecta|Zornia intecta Mohlenbr.|4|{臺東葵草}
5785|203262||Fagaceae|殼斗科|Fagaceae|殼斗科|Castanea|栗屬|Castanea crenata|Castanea crenata Siebold & Zucc.|4|{茅栗}
763|203263|13100178|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanea|栗屬|Castanea mollissima|Castanea mollissima Blume|4|{板栗}
764||50272694|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis borneensis|Castanopsis borneensis King|4|{赤栲,赤校}
765|400944|13100716|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis chinensis|Castanopsis chinensis (Spreng.) Hance|4|{桂林栲}
767|203265|13100764|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis cuspidata fo. sessilis|Castanopsis cuspidata fo. sessilis (Nakai) J.C. Liao|4|{單刺苦櫧,白校欑}
766|425068|13100761|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis cuspidata var. carlesii|Castanopsis cuspidata var. carlesii (Hemsl.) T. Yamaz.|4|{長尾尖葉櫧}
768|203266|13100726|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis eyrei|Castanopsis eyrei (Champ. ex Benth.) Tutcher|4|{反刺苦櫧}
769|Kew-35180|13100541|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis faberi|Castanopsis faberi Hance|4|{星刺栲,羅浮錐}
770|203268|13100739|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis fargesii|Castanopsis fargesii Franch.|4|{火燒柯,栲,刺栲}
771|203269|13100712|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis formosana|Castanopsis formosana (Skan) Hayata|4|{臺灣苦櫧,臺灣錐栗}
772||13100668|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis hystrix|Castanopsis hystrix Miq.|4|{刺栲,鉤栗,火燒柯}
773|203270|13100548|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis indica|Castanopsis indica (J. Roxb. ex Lindl.) A. DC.|4|{印度苦櫧}
774|203271|13100663|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis kawakamii|Castanopsis kawakamii Hayata|4|{大葉苦櫧,赤栲,青鉤栲}
775|203272|13100784|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis kusanoi|Castanopsis kusanoi Hayata|4|{細刺苦櫧,草野錐果}
794|203294|13100646|Fagaceae|殼斗科|Fagaceae|殼斗科|Castanopsis|栲屬|Castanopsis uraiana|Castanopsis uraiana (Hayata) Kaneh. & Hatus.|4|{烏來柯}
793|203293|13100592|Fagaceae|殼斗科|Fagaceae|殼斗科|Fagus|水青岡屬|Fagus hayatae|Fagus hayatae Palib.|4|{臺灣水青岡}
795|203295|13100506|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus amygdalifolius|Lithocarpus amygdalifolius (Skan) Hayata|4|{杏葉石櫟,校力}
797|430730|13101134|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus brevicaudatus|Lithocarpus brevicaudatus (Skan) Hayata|4|{短尾柯}
798|Kew-114353|100216815|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus chiaratuangensis|Lithocarpus chiaratuangensis (J.C. Liao) J.C. Liao|4|{加拉段柯}
799|Kew-114382|13100935|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus corneus|Lithocarpus corneus (Lour.) Rehder|4|{後大埔石櫟,煙斗石櫟,后大埔柯}
800|430731|13100998|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus dodonaeifolius|Lithocarpus dodonaeifolius (Hayata) Hayata|4|{柳葉石櫟}
801|Kew-114488|13100999|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus formosanus|Lithocarpus formosanus (Skan) Hayata|4|{臺灣石櫟}
802|Kew-114494|13101109|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus glaber|Lithocarpus glaber (Thunb.) Nakai|4|{子彈石櫟,柯}
804|Kew-114510|13101089|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus hancei|Lithocarpus hancei (Benth.) Rehder|4|{三斗石櫟,三斗柯,屏東三斗柯,阿里山三斗石櫟,細葉三斗石櫟}
806|Kew-114512|13101127|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus harlandii|Lithocarpus harlandii (Hance ex Walp.) Rehder|4|{短尾葉石櫟,嶺南柯,東南石櫟}
807|Kew-114551|13100666|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus kawakamii|Lithocarpus kawakamii (Hayata) Hayata|4|{大葉石櫟,大葉校力}
808|Kew-114560|13100984|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus konishii|Lithocarpus konishii (Hayata) Hayata|4|{油葉石櫟}
796|424070|13100837|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus lepidocarpus|Lithocarpus lepidocarpus (Hayata) Hayata|4|{鬼石櫟}
809|Kew-114649|13100988|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus nantoensis|Lithocarpus nantoensis (Hayata) Hayata|4|{南投石櫟}
810|Kew-114771|13100970|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus shinsuiensis|Lithocarpus shinsuiensis Hayata & Kaneh.|4|{浸水營石櫟}
811|Kew-114806|13101697|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus synbalanos|Lithocarpus synbalanos (Hance) Chun|4|{菱果石櫟}
812|Kew-114809|13101149|Fagaceae|殼斗科|Fagaceae|殼斗科|Lithocarpus|石櫟屬|Lithocarpus taitoensis|Lithocarpus taitoensis (Hayata) Hayata|4|{臺東石櫟}
6051|203303||Fagaceae|殼斗科|Fagaceae|殼斗科|Pasania|柯屬|Pasania hancei var. arisanensis|Pasania hancei var. arisanensis (Benth.) Schottky|4|{阿里山三斗石櫟}
5784|203304||Fagaceae|殼斗科|Fagaceae|殼斗科|Pasania|柯屬|Pasania hancei var. ternaticupula|Pasania hancei var. ternaticupula (Benth.) Schottky|4|{細葉三斗石櫟}
5804|203313||Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus acutissima|Quercus acutissima Carruth.|4|{麻櫟}
6139|203316||Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus aliena|Quercus aliena Blume|4|{大槲樹}
813|203314|13100183|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus aliena|Quercus aliena Blume|4|{大槲櫟,槲櫟}
776|Kew-172109|13101199|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus championii|Quercus championii Benth.|4|{嶺南青剛櫟,嶺南椆}
815|203317|13100187|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus dentata|Quercus dentata Thunb.|4|{槲樹}
777|Kew-172892|13101310|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus gilva|Quercus gilva Blume|4|{赤皮,赤皮椆}
816|203318|13100389|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus glandulifera var. brevipetiolata|Quercus glandulifera var. brevipetiolata (A. DC.) Nakai|4|{思茅櫧櫟,青栲櫟,短柄枹櫟}
778|430740|13100523|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus glauca var. glauca|Quercus glauca Thunb. var. glauca|4|{青剛櫟}
779|Kew-337804|13101334|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus glauca var. kuyuensis|Quercus glauca var. kuyuensis J.C. Liao|4|{谷園青剛櫟}
780|430741|50277620|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus globosa|Quercus globosa (T.P. Lin & T.S. Liu) J.C. Liao|4|{圓果青剛櫟}
781|Kew-172954||Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus globosa fo. chiapautaiensis|Quercus globosa fo. chiapautaiensis (Liao) Liao|4|{佳保臺圓果青剛櫟}
782|Kew-173146|13101227|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus hypophaea|Quercus hypophaea Hayata|4|{灰背櫟}
783|430743|13101302|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus longinux var. longinux|Quercus longinux Hayata var. longinux|4|{錐果櫟}
784|Kew-173702|50279182|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus longinux var. kuoi|Quercus longinux var. kuoi (J.C. Liao) C.F. Shen|4|{郭氏錐果櫟}
785|Kew-173700||Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus longinux var. lativiolaciifolia|Quercus longinux var. lativiolaciifolia J.C. Liao|4|{紫背錐果櫟}
786|Kew-174013|13101353|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus morii|Quercus morii Hayata|4|{赤柯,森氏櫟}
787|Kew-174036|13101307|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus myrsinifolia|Quercus myrsinifolia Blume|4|{黑櫟}
788|Kew-174221|13101313|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus pachyloma|Quercus pachyloma Seemen|4|{捲斗櫟}
6303|203319||Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus phillyrioides|Quercus phillyrioides A. Gray|4|{姥芽櫟}
789|Kew-174696|50147167|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus repandifolia|Quercus repandifolia J.C. Liao|4|{波葉櫟}
790|Kew-174958|13100521|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus salicina|Quercus salicina Blume|4|{白背櫟}
791|Kew-175102|13101208|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus sessilifolia|Quercus sessilifolia Blume|4|{毽子櫟}
817|203320|13101420|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus spinosa|Quercus spinosa David ex Franch.|4|{高山櫟}
792|Kew-175285|13101286|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus stenophylloides|Quercus stenophylloides Hayata|4|{狹葉櫟}
818|203321|13100139|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus suber|Quercus suber L.|4|{西班牙栓皮櫟}
819|203322|13101458|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus tarokoensis|Quercus tarokoensis Hayata|4|{太魯閣櫟}
820|203323|50147091|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus tatakaensis|Quercus tatakaensis Tomiya|4|{銳葉高山櫟,塔塔加高山櫟}
821|203324|13100186|Fagaceae|殼斗科|Fagaceae|殼斗科|Quercus|櫟屬|Quercus variabilis|Quercus variabilis Blume|4|{栓皮櫟}
3980|202254|13300001|Flagellariaceae|鞭藤科|Flagellariaceae|鞭藤科|Flagellaria|鬚葉藤屬|Flagellaria indica|Flagellaria indica L.|4|{印度鞭藤,蘆竹藤,角仔藤}
2524|202794|8700411|Garryaceae|絲纓花科|Cornaceae|山茱萸科|Aucuba|桃葉珊瑚屬|Aucuba chinensis|Aucuba chinensis Benth.|4|{桃葉珊瑚}
2525|202795|50255125|Garryaceae|絲纓花科|Cornaceae|山茱萸科|Aucuba|桃葉珊瑚屬|Aucuba chinensis var. fongfangshanensis|Aucuba chinensis var. fongfangshanensis J.C. Liao, generic Liu, Kuang & Yuan|4|{鳳凰山珊瑚}
2526|202796|8700012|Garryaceae|絲纓花科|Cornaceae|山茱萸科|Aucuba|桃葉珊瑚屬|Aucuba japonica|Aucuba japonica Thunb.|4|{東瀛珊瑚,青木}
2783|203359|13802273|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Centaurium|百金屬|Centaurium japonicum|Centaurium japonicum (Maxim.) Druce|4|{百金}
6093|422278||Gentianaceae|龍膽科|Gentianaceae|龍膽科|Centaurium|百金屬|Centaurium pulchellum var. altaicum|Centaurium pulchellum var. altaicum (Griseb.) Kitag. et Hara|4|{百金花}
6236|417841||Gentianaceae|龍膽科|Gentianaceae|龍膽科|Eustoma||Eustoma russellianum|Eustoma russellianum (Don) Griseb.|4|{洋桔梗}
6411|418087||Gentianaceae|龍膽科|Gentianaceae|龍膽科|Exacum||Exacum affine|Exacum affine Balf. f.|4|{紫芳草}
2776|203393|19001245|Gentianaceae|龍膽科|Loganiaceae|馬錢科|Fagraea|灰莉屬|Fagraea ceilanica|Fagraea ceilanica Thunb.|4|{灰莉}
2784|203360|13802783|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana arisanensis|Gentiana arisanensis Hayata|4|{阿里山龍膽}
2785|400945|50315818|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana bambuseti|Gentiana bambuseti T.Y. Hsieh, T.C. Hsu, S.M. Ku & C.I. Peng|4|{竹林龍膽}
2786|400864|13802420|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana davidii var. formosana|Gentiana davidii var. formosana (Hayata) T.N. Ho|4|{臺灣龍膽}
2787|203363|13802639|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana flavomaculata var. flavomaculata|Gentiana flavomaculata Hayata var. flavomaculata|4|{黃斑龍膽,黃花龍膽}
2788|203363|50137442|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana flavomaculata var. yuanyanghuensis|Gentiana flavomaculata var. yuanyanghuensis C.H. Chen & J.C. Wang|4|{鴛鴦湖龍膽}
2789|203364|13802660|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana horaimontana|Gentiana horaimontana Masam.|4|{高山龍膽}
2790|203365|13802634|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana itzershanensis|Gentiana itzershanensis Liu & Kuo|4|{伊澤山龍膽}
2791|203366|50137449|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana kaohsiungensis|Gentiana kaohsiungensis C.H. Chen & J.C. Wang|4|{高雄龍膽}
2792||13802782|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana loureiroi|Gentiana loureiroi (G. Don) Griseb.|4|{盧氏龍膽}
2794|422287|13802659|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana scabrida|Gentiana scabrida Hayata|4|{玉山龍膽}
2795|203367|50137455|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana scabrida var. punctulata|Gentiana scabrida var. punctulata S.S. Ying|4|{黑斑龍膽}
2796|422290|13802687|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana squarrosa|Gentiana squarrosa Ledeb.|4|{鱗片龍膽}
2797|203369|50137478|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana tarokoensis|Gentiana tarokoensis C.H. Chen & J.C. Wang|4|{太魯閣龍膽}
2798|203370|13802643|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana tatakensis|Gentiana tatakensis Masam.|4|{塔塔加龍膽}
2799|203371|13802773|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana tentyoensis|Gentiana tentyoensis Masam.|4|{厚葉龍膽}
2800|203372|13802672|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Gentiana|龍膽屬|Gentiana tenuissima|Gentiana tenuissima Hayata|4|{臺東龍膽}
2801|203373|50184875|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Lomatogonium|肋柱花屬|Lomatogonium chilaiensis|Lomatogonium chilaiensis C.H. Chen & J.C. Wang|4|{奇萊肋柱花}
2802|203380|13802280|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Pterygocalyx|翼萼蔓屬|Pterygocalyx volubilis|Pterygocalyx volubilis Maxim.|4|{翼萼蔓}
2803|203381|13802883|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Swertia|當藥屬|Swertia arisanensis|Swertia arisanensis Hayata|4|{阿里山當藥}
2804|416376|50325403|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Swertia|當藥屬|Swertia changii|Swertia changii S.Z. Yang, C.F. Chen & C.H. Chen|4|{大漢山當藥}
2805|203382|13802890|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Swertia|當藥屬|Swertia macrosperma|Swertia macrosperma (C.B. Clarke) C.B. Clarke|4|{大籽當藥,巒大當藥}
2806|203383|13802861|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Swertia|當藥屬|Swertia shintenensis|Swertia shintenensis Hayata|4|{新店當藥}
2807|203384|13802904|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Swertia|當藥屬|Swertia tozanensis|Swertia tozanensis Hayata|4|{高山當藥}
2808|203385|13802312|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum alutaceifolium|Tripterospermum alutaceifolium (Liu & Kuo) J. Murata|4|{臺北肺形草}
2809|203386|13802306|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum cordifolium|Tripterospermum cordifolium (Yamam.) Satake|4|{高山肺形草}
5561|426642||Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum hualienense|Tripterospermum hualienense T. C.Hsu & S. W. Chung|4|{東臺肺形草}
2810|203387|13802296|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum lanceolatum|Tripterospermum lanceolatum (Hayata) H. Hara ex Satake|4|{玉山肺形草,披針葉肺形草}
2811|401604|50303352|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum lilungshanensis|Tripterospermum lilungshanensis C.H. Chen & J.C. Wang|4|{里龍山肺形草}
2812|203388|13802294|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum luzonense|Tripterospermum luzonense (Vidal) J. Murata|4|{高山雙蝴蝶,呂宋肺形草}
2813|203389|13802304|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum microphyllum|Tripterospermum microphyllum Harry Sm.|4|{小葉雙蝴蝶,小葉肺形草,細莖龍膽}
2814|203390|13802292|Gentianaceae|龍膽科|Gentianaceae|龍膽科|Tripterospermum|肺形草屬|Tripterospermum taiwanense|Tripterospermum taiwanense (Masam.) Satake|4|{臺灣肺形草}
1898|203403|13900001|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Erodium|牻牛兒苗屬|Erodium cicutarium|Erodium cicutarium (L.) L'Hér. ex Aiton|4|{芹葉牻牛兒苗}
1899|203404|13900004|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Erodium|牻牛兒苗屬|Erodium moschatum|Erodium moschatum (L.) L'Hér. ex Aiton|4|{麝香牻牛兒苗}
1900|203405|13900010|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium carolinianum|Geranium carolinianum L.|4|{野老鸛草}
1901|203406|50126087|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium hayatanum|Geranium hayatanum Ohwi|4|{單花牻牛兒苗}
1902|417837|13900016|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium molle|Geranium molle L.|4|{柔毛牻牛兒苗}
1903|203407||Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium nepalense subsp. thunbergii|Geranium nepalense Sweet subsp. thunbergii (Sieb. & Zucc.) Hara|4|{牻牛兒苗}
1904|400946|13900046|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium pusillum|Geranium pusillum L.|4|{小花牻牛兒苗}
1905|203408|13900019|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium robertianum|Geranium robertianum L.|4|{漢紅魚腥草}
1906|203409|50126086|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium suzukii|Geranium suzukii Masam.|4|{山牻牛兒苗}
1908|203410|13900798|Geraniaceae|牻牛兒苗科|Geraniaceae|牻牛兒苗科|Geranium|老鸛草屬|Geranium wilfordii|Geranium wilfordii Maxim.|4|{老鸛草}
3380|204536|50057907|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Aeschynanthus|芒毛苣苔屬|Aeschynanthus acuminatus|Aeschynanthus acuminatus Wall. ex A. DC.|4|{長果藤}
5811|417575||Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Codonanthe||Codonanthe crassifoloa|Codonanthe crassifoloa (Focke) Morton|4|{中美鐘鈴花}
6020|417652||Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Columnea||Columnea purpurata|Columnea purpurata Hanst.|4|{毛苦苣苔}
3382|204538|50058066|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Conandron|苦苣苔屬|Conandron ramondioides|Conandron ramondioides Siebold & Zucc.|4|{苦苣苔}
5704|424067||Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Conandron|苦苣苔屬|Conandron ramondioides var. taiwanensis|Conandron ramondioides var. taiwanensis Sieb. & Zucc.|4|{臺灣苦苣苔}
3383|204539|50058067|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Cyrtandra|漿果苣苔屬|Cyrtandra umbellifera|Cyrtandra umbellifera Merr.|4|{雄胞囊草}
3384|ac2013:06164|14002148|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Didymocarpus|長蒴苣苔屬|Didymocarpus anachoretus|Didymocarpus anachoretus (Hance) H. Lév.|4|{長蒴苣苔}
5931|418058||Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Episcia||Episcia cupreata|Episcia cupreata (Hook. f.) Hanst.|4|{喜蔭花}
3385|204541|100331497|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Epithema|盾座苣苔屬|Epithema taiwanense var. taiwanensis|Epithema taiwanense S.S.Ying var. taiwanensis|4|{臺灣苣苔}
3386|204540|100331498|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Epithema|盾座苣苔屬|Epithema taiwanense var. fasciculatum|Epithema taiwanense var. fasciculatum (C.B. Clarke) Z.Yu Li & M.T. Kao|4|{密花苣苔}
3387|204542|50058142|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Hemiboea|半蒴苣苔屬|Hemiboea bicornuta|Hemiboea bicornuta (Hayata) Ohwi|4|{角桐草}
3381|204537|14002146|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Henckelia||Henckelia anachoreta|Henckelia anachoreta (Hance) D.J.Middleton & Mich.Möller|4|{雙心皮草}
3388|204544|50054332|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Lysionotus|吊石苣苔屬|Lysionotus pauciflorus var. pauciflorus|Lysionotus pauciflorus Maxim. var. pauciflorus|4|{石吊蘭}
3389|204543|50093357|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Lysionotus|吊石苣苔屬|Lysionotus pauciflorus var. ikedae|Lysionotus pauciflorus var. ikedae (Hatus.) W.T. Wang|4|{蘭嶼石吊蘭}
3390||50058209|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Metapetrocosmea|蛛毛苣苔屬|Metapetrocosmea peltata|Metapetrocosmea peltata (Merr. & Chun) W.T. Wang|4|{盾葉苣苔}
3391|204545|50061300|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Paraboea|蛛毛苣苔屬|Paraboea swinhoei|Paraboea swinhoei (Hance) Burtt|4|{旋莢木,錐序蛛毛苣苔}
3392|204547|50061628|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Rhynchoglossum|尖舌苣苔屬|Rhynchoglossum obliquum var. hologlossum|Rhynchoglossum obliquum var. hologlossum (Hayata) W.T. Wang|4|{尖舌草}
3393|416375|50188177|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Rhynchotechum|線柱苣苔屬|Rhynchotechum brevipedunculatum|Rhynchotechum brevipedunculatum J.C. Wang in J.C. Wang & C.C. Wang|4|{短梗同蕊草,短梗線柱苣苔}
3394|204548|14002180|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Rhynchotechum|線柱苣苔屬|Rhynchotechum discolor|Rhynchotechum discolor (Maxim.) B.L. Burtt|4|{同蕊草}
6466|204549||Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Rhynchotechum|線柱苣苔屬|Rhynchotechum discolor fo. incisum|Rhynchotechum discolor (Maxim.) B.L.Burtt fo. incisum (Ohwi) Hatus. ex J.C.Wang|4|{羽裂同蕊草}
3395|204550|50093369|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Rhynchotechum|線柱苣苔屬|Rhynchotechum discolor var. incisum|Rhynchotechum discolor var. incisum (Ohwi) Walker|4|{羽裂線柱苣苔}
3396|204551|14002181|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Rhynchotechum|線柱苣苔屬|Rhynchotechum formosanum|Rhynchotechum formosanum Hatus.|4|{蓬萊同蕊草}
6115|417811||Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Saintpaulia||Saintpaulia ionantha|Saintpaulia ionantha Wendl.|4|{非洲堇}
3397|204552|14002202|Gesneriaceae|苦苣苔科|Gesneriaceae|苦苣苔科|Titanotrichum|台閩苣苔屬|Titanotrichum oldhamii|Titanotrichum oldhamii (Hemsl.) Soler.|4|{俄氏草}
